epoch,versal,aie,sysmon_max,aie_ch1,aie_ch2,aie_ch3,aie_ch4,aie_ch5,aie_ch6,aie_ch7,aie_ch8,aie_ch9,aie_ch10,aie_ch11,aie_ch12,VCCINT_V,VCC_SOC_V,VCC_PMC_V,VCC_RAM_V,VCCINT_PSLP_V,VCCINT_PSFP_V,VCCAUX_V,VCCAUX_PMC_V,VCC_MIO_V,VCC1V8_V,VCC3V3_V,VCC_DDR4_V,VCC1V1_LP4_V,VADJ_FMC_V,MGTYAVCC_V,MGTYAVTT_V,MGTYVCCAUX_V,VCCINT_W,VCC_SOC_W,VCC_PMC_W,VCC_RAM_W,VCCINT_PSLP_W,VCCINT_PSFP_W,VCCAUX_W,VCCAUX_PMC_W,VCC_MIO_W,VCC1V8_W,VCC3V3_W,VCC_DDR4_W,VCC1V1_LP4_W,VADJ_FMC_W,MGTYAVCC_W,MGTYAVTT_W,MGTYVCCAUX_W,total_W
1790111838.40,33.335,31.976,36.179,31.625,31.031,31.601,29.937,31.695,31.281,31.507,31.117,31.796,30.929,31.085,31.945,0.8037,0.8087,0.8000,0.8013,0.7988,0.8013,1.5025,1.5000,1.8025,1.7963,3.3138,1.2000,1.1013,0.0037,0.8788,1.2025,1.4938,2.1942,4.7838,0.1112,0.0697,0.1669,0.1683,1.5558,0.1103,0.1433,0.0126,0.0232,0.5448,1.1668,-0.0000,0.1911,0.1714,0.0007,11.4141
1790111839.40,33.351,32.398,36.179,31.156,30.906,31.601,30.523,31.140,31.382,31.179,31.648,32.070,31.250,31.468,32.218,0.8037,0.8087,0.7988,0.8013,0.8000,0.8025,1.5012,1.5012,1.8013,1.7963,3.3138,1.2012,1.1013,0.0037,0.8775,1.2038,1.4938,2.5318,4.7918,0.1146,0.0697,0.1676,0.1685,1.5530,0.1111,0.1432,0.0126,0.0232,0.5460,1.1657,-0.0000,0.1876,0.1700,0.0022,11.7587
1790111840.40,33.437,32.179,36.179,30.812,30.976,31.570,30.546,31.843,31.648,31.203,31.390,31.476,31.335,31.250,31.609,0.8037,0.8087,0.7988,0.7988,0.7988,0.8013,1.5038,1.5000,1.8000,1.7975,3.3150,1.2012,1.1025,0.0037,0.8788,1.2025,1.4938,2.8212,4.7918,0.1158,0.0695,0.1673,0.1619,1.5669,0.1110,0.1431,0.0108,0.0249,0.5460,1.1687,-0.0000,0.1911,0.1729,0.0030,12.0657
1790111841.40,33.828,32.195,36.179,31.679,30.476,31.921,30.578,31.601,31.671,30.710,31.609,32.109,31.226,31.085,32.132,0.8025,0.8087,0.8000,0.8013,0.7988,0.8013,1.5025,1.5000,1.8000,1.7963,3.3150,1.2000,1.1013,0.0037,0.8788,1.2025,1.4938,2.3594,4.7959,0.1128,0.0701,0.1665,0.1574,1.5543,0.1103,0.1431,0.0126,0.0249,0.5460,1.1657,-0.0000,0.1867,0.1729,0.0030,11.5815
1790111842.40,33.265,32.023,36.179,31.195,30.945,31.757,30.617,31.421,31.617,31.187,31.546,32.101,30.921,31.257,31.843,0.8050,0.8087,0.7988,0.8013,0.8000,0.8013,1.5025,1.4988,1.8013,1.7963,3.3150,1.2012,1.1013,0.0025,0.8788,1.2025,1.4938,2.9222,4.7878,0.1090,0.0697,0.1672,0.1615,1.5656,0.1094,0.1441,0.0126,0.0232,0.5466,1.1668,-0.0000,0.1889,0.1729,0.0030,12.1503
1790111843.40,33.351,32.593,36.179,31.390,30.734,31.148,30.312,31.632,31.468,31.210,31.734,31.843,31.296,31.281,32.062,0.8037,0.8075,0.7988,0.8000,0.7988,0.8000,1.5025,1.5000,1.8000,1.7963,3.3138,1.2000,1.1025,0.0037,0.8775,1.2025,1.4938,2.9417,4.7723,0.1162,0.0696,0.1673,0.1676,1.5543,0.1095,0.1440,0.0117,0.0249,0.5472,1.1692,-0.0000,0.1887,0.1729,0.0037,12.1608
1790111844.40,33.281,31.875,36.179,31.226,30.914,31.742,30.328,31.492,32.031,31.507,31.273,32.304,31.179,31.578,31.843,0.8025,0.8100,0.8000,0.8000,0.7988,0.8013,1.5038,1.5012,1.8013,1.7950,3.3163,1.2012,1.1013,0.0037,0.8800,1.2025,1.4950,2.8168,4.8033,0.1144,0.0696,0.1669,0.1671,1.5699,0.1103,0.1432,0.0117,0.0249,0.5472,1.1668,-0.0000,0.1881,0.1729,0.0030,12.0759
1790111845.40,33.640,32.351,36.179,31.453,31.078,31.453,30.320,31.710,31.453,31.718,31.656,31.875,31.476,31.101,31.890,0.8037,0.8100,0.7988,0.8000,0.8000,0.8013,1.5025,1.5000,1.8013,1.7975,3.3150,1.2000,1.1013,0.0050,0.8788,1.2025,1.4950,2.5077,4.7912,0.1150,0.0696,0.1668,0.1619,1.5573,0.1110,0.1441,0.0117,0.0232,0.5460,1.1657,-0.0000,0.1878,0.1699,0.0015,11.7303
1790111846.40,33.289,31.984,36.179,31.671,30.640,31.515,30.476,31.679,31.312,31.523,31.593,31.828,30.937,31.101,31.734,0.8037,0.8087,0.7988,0.8013,0.7988,0.8013,1.5025,1.5000,1.8013,1.7975,3.3150,1.2000,1.1000,0.0037,0.8788,1.2038,1.4950,2.0737,4.7838,0.1170,0.0701,0.1669,0.1679,1.5543,0.1110,0.1432,0.0117,0.0232,0.5460,1.1649,-0.0000,0.1889,0.1715,0.0030,11.2971
1790111847.40,33.257,32.226,36.179,31.210,30.453,31.171,30.515,31.445,31.359,31.554,31.203,31.703,30.914,31.382,32.046,0.8025,0.8087,0.8000,0.8013,0.7988,0.8013,1.5025,1.5000,1.8013,1.7963,3.3150,1.2012,1.1013,0.0025,0.8788,1.2025,1.4938,2.8890,4.8040,0.1160,0.0701,0.1673,0.1594,1.5573,0.1103,0.1450,0.0135,0.0249,0.5454,1.1662,-0.0000,0.1878,0.1714,0.0037,12.1313
