epoch,versal,aie,sysmon_max,aie_ch1,aie_ch2,aie_ch3,aie_ch4,aie_ch5,aie_ch6,aie_ch7,aie_ch8,aie_ch9,aie_ch10,aie_ch11,aie_ch12,VCCINT_V,VCC_SOC_V,VCC_PMC_V,VCC_RAM_V,VCCINT_PSLP_V,VCCINT_PSFP_V,VCCAUX_V,VCCAUX_PMC_V,VCC_MIO_V,VCC1V8_V,VCC3V3_V,VCC_DDR4_V,VCC1V1_LP4_V,VADJ_FMC_V,MGTYAVCC_V,MGTYAVTT_V,MGTYVCCAUX_V,VCCINT_W,VCC_SOC_W,VCC_PMC_W,VCC_RAM_W,VCCINT_PSLP_W,VCCINT_PSFP_W,VCCAUX_W,VCCAUX_PMC_W,VCC_MIO_W,VCC1V8_W,VCC3V3_W,VCC_DDR4_W,VCC1V1_LP4_W,VADJ_FMC_W,MGTYAVCC_W,MGTYAVTT_W,MGTYVCCAUX_W,total_W
1787795296.46,35.226,35.195,36.960,33.859,33.906,33.671,32.359,35.195,35.046,34.437,35.312,34.804,33.335,33.281,33.523,0.8037,0.8100,0.7975,0.8000,0.7988,0.8013,1.5012,1.5000,1.8013,1.7963,3.3150,1.2000,1.1013,0.0025,0.8800,1.2025,1.4938,1.8326,4.7628,0.1132,0.0544,0.1673,0.1731,1.5410,0.1103,0.1432,0.0126,0.0215,0.5454,1.1673,-0.0000,0.1914,0.1729,0.0030,11.0120
1787795297.46,35.007,35.015,36.960,34.585,33.968,34.031,32.523,35.039,35.031,34.554,34.562,34.835,33.203,33.335,33.570,0.8025,0.8113,0.7988,0.8013,0.7988,0.8025,1.5025,1.5000,1.8000,1.7950,3.3150,1.2012,1.1013,0.0037,0.8788,1.2025,1.4938,1.2760,4.7661,0.1162,0.0545,0.1669,0.1637,1.5506,0.1103,0.1440,0.0126,0.0232,0.5460,1.1673,-0.0000,0.1922,0.1714,0.0030,10.4639
1787795298.46,35.085,35.195,36.960,33.757,33.398,33.679,32.781,34.640,34.703,34.492,34.539,34.835,33.171,33.445,33.359,0.8025,0.8100,0.7988,0.8000,0.7988,0.8013,1.5025,1.5000,1.8000,1.7963,3.3150,1.1987,1.1013,0.0037,0.8788,1.2025,1.4938,2.0464,4.7831,0.1166,0.0536,0.1673,0.1691,1.5506,0.1110,0.1440,0.0126,0.0232,0.5490,1.1673,0.0000,0.1911,0.1714,0.0030,11.2592
1787795299.46,35.109,35.093,36.960,34.132,33.765,34.085,32.257,34.820,34.578,34.562,34.296,34.937,33.171,33.328,33.882,0.8037,0.8087,0.7988,0.8000,0.7988,0.8013,1.5025,1.4988,1.8000,1.7963,3.3150,1.2000,1.1025,0.0025,0.8775,1.2025,1.4938,2.1219,4.7514,0.1142,0.0540,0.1669,0.1627,1.5393,0.1094,0.1431,0.0126,0.0232,0.5478,1.1692,-0.0000,0.1909,0.1729,0.0030,11.2824
1787795300.46,34.992,35.250,36.960,34.445,34.093,33.859,32.539,35.250,34.734,34.828,34.492,34.851,33.710,33.171,33.468,0.8037,0.8100,0.7988,0.8000,0.8000,0.8013,1.5025,1.5000,1.8013,1.7963,3.3150,1.2000,1.1025,0.0037,0.8775,1.2038,1.4950,1.6155,4.7547,0.1170,0.0544,0.1680,0.1703,1.5528,0.1095,0.1432,0.0126,0.0249,0.5472,1.1687,-0.0000,0.1931,0.1730,0.0030,10.8078
1787795301.46,35.195,35.273,36.960,34.335,33.929,33.343,32.507,34.781,34.664,34.218,34.578,34.765,33.257,33.007,33.585,0.8050,0.8100,0.8000,0.8013,0.7988,0.8013,1.5025,1.4988,1.8025,1.7950,3.3138,1.2012,1.1025,0.0025,0.8788,1.2025,1.4950,1.1592,4.7628,0.1108,0.0541,0.1673,0.1699,1.5438,0.1094,0.1451,0.0126,0.0232,0.5472,1.1681,-0.0000,0.1922,0.1729,0.0022,10.3408
1787795302.46,35.312,35.585,36.960,34.101,34.070,34.164,32.562,35.585,35.335,34.648,34.437,34.726,33.554,32.937,33.562,0.8037,0.8087,0.8000,0.8000,0.7988,0.8013,1.5025,1.5000,1.8013,1.7950,3.3150,1.2000,1.1013,0.0037,0.8788,1.2025,1.4938,1.7602,4.7555,0.1100,0.0540,0.1677,0.1651,1.5386,0.1103,0.1450,0.0135,0.0232,0.5472,1.1668,-0.0000,0.1955,0.1729,0.0030,10.9283
1787795303.46,35.226,35.093,36.960,34.125,33.625,34.039,32.406,34.500,35.101,34.742,34.187,34.500,32.718,33.328,33.734,0.8037,0.8087,0.8000,0.8013,0.8000,0.8013,1.5025,1.4988,1.8013,1.7963,3.3150,1.2000,1.1013,0.0037,0.8775,1.2038,1.4938,1.9772,4.7514,0.1124,0.0541,0.1680,0.1574,1.5513,0.1094,0.1432,0.0117,0.0232,0.5460,1.1679,-0.0000,0.1941,0.1715,0.0030,11.1419
1787795304.46,35.257,35.070,36.960,33.843,34.023,33.695,32.359,34.945,34.757,34.156,34.539,34.820,33.601,32.796,33.773,0.8037,0.8100,0.7988,0.8013,0.7988,0.8013,1.5038,1.5012,1.8025,1.7963,3.3150,1.2000,1.1013,0.0037,0.8788,1.2038,1.4938,2.0978,4.7588,0.1078,0.0541,0.1673,0.1635,1.5444,0.1103,0.1442,0.0126,0.0249,0.5460,1.1679,-0.0000,0.1900,0.1715,0.0030,11.2640
1787795305.46,34.859,34.914,36.960,34.406,33.750,33.570,32.164,35.054,34.632,34.351,34.273,34.835,33.070,32.937,33.695,0.8050,0.8100,0.7988,0.8000,0.7988,0.8013,1.5025,1.5000,1.7988,1.7963,3.3150,1.2000,1.1013,0.0037,0.8788,1.2025,1.4950,2.2701,4.7628,0.1154,0.0540,0.1677,0.1687,1.5371,0.1103,0.1439,0.0126,0.0249,0.5454,1.1657,-0.0000,0.1944,0.1729,0.0022,11.4480
1787795306.46,35.062,35.015,36.960,34.070,34.125,33.562,32.203,34.695,35.015,34.695,34.351,34.437,33.265,33.023,33.867,0.8037,0.8075,0.7988,0.8013,0.7988,0.8013,1.5025,1.5000,1.8025,1.7950,3.3138,1.1987,1.1025,0.0025,0.8788,1.2025,1.4950,1.7843,4.7521,0.1154,0.0541,0.1677,0.1598,1.5513,0.1103,0.1451,0.0135,0.0232,0.5466,1.1687,-0.0000,0.1933,0.1729,0.0030,10.9613
1787795307.46,35.023,34.835,36.960,33.867,33.890,33.625,31.882,34.031,34.789,34.289,34.468,34.429,33.054,33.031,33.296,0.8037,0.8087,0.8000,0.7988,0.7988,0.8000,1.5025,1.5000,1.8013,1.7963,3.3138,1.2000,1.1013,0.0037,0.8788,1.2025,1.4938,2.1701,4.7676,0.1124,0.0539,0.1673,0.1640,1.5408,0.1110,0.1441,0.0117,0.0232,0.5460,1.1679,-0.0000,0.1900,0.1714,0.0022,11.3436
