epoch,versal,aie,sysmon_max,aie_ch1,aie_ch2,aie_ch3,aie_ch4,aie_ch5,aie_ch6,aie_ch7,aie_ch8,aie_ch9,aie_ch10,aie_ch11,aie_ch12,VCCINT_V,VCC_SOC_V,VCC_PMC_V,VCC_RAM_V,VCCINT_PSLP_V,VCCINT_PSFP_V,VCCAUX_V,VCCAUX_PMC_V,VCC_MIO_V,VCC1V8_V,VCC3V3_V,VCC_DDR4_V,VCC1V1_LP4_V,VADJ_FMC_V,MGTYAVCC_V,MGTYAVTT_V,MGTYVCCAUX_V,VCCINT_W,VCC_SOC_W,VCC_PMC_W,VCC_RAM_W,VCCINT_PSLP_W,VCCINT_PSFP_W,VCCAUX_W,VCCAUX_PMC_W,VCC_MIO_W,VCC1V8_W,VCC3V3_W,VCC_DDR4_W,VCC1V1_LP4_W,VADJ_FMC_W,MGTYAVCC_W,MGTYAVTT_W,MGTYVCCAUX_W,total_W
1789114417.63,32.429,31.531,35.273,30.585,29.929,30.851,29.687,30.820,30.632,30.632,30.601,31.554,30.437,30.460,31.187,0.8037,0.8075,0.7988,0.8013,0.8000,0.8013,1.5012,1.4988,1.8013,1.7963,3.3150,1.2000,1.1013,0.0037,0.8788,1.2025,1.4950,1.6638,4.7279,0.1162,0.0757,0.1668,0.1687,1.5305,0.1094,0.1432,0.0117,0.0232,0.5454,1.1662,0.0000,0.1867,0.1714,0.0030,10.8098
1789114418.63,32.484,31.351,35.273,30.507,29.789,30.718,29.960,30.781,30.867,30.679,30.546,31.132,30.429,30.750,31.218,0.8037,0.8087,0.8000,0.8013,0.7988,0.8025,1.5025,1.5000,1.8013,1.7963,3.3163,1.1987,1.1013,0.0037,0.8788,1.2025,1.4938,0.8198,4.7393,0.1124,0.0757,0.1665,0.1593,1.5295,0.1110,0.1432,0.0126,0.0249,0.5448,1.1668,-0.0000,0.1867,0.1699,0.0022,9.9647
1789114419.63,32.625,31.031,35.273,30.343,29.859,30.773,30.312,31.187,30.656,30.796,31.085,31.312,30.125,30.828,31.523,0.8037,0.8100,0.7988,0.8013,0.7988,0.8013,1.5012,1.5000,1.8000,1.7975,3.3150,1.2000,1.1000,0.0037,0.8788,1.2038,1.4938,0.3617,4.7345,0.1094,0.0757,0.1665,0.1586,1.5388,0.1103,0.1431,0.0126,0.0232,0.5454,1.1655,-0.0000,0.1878,0.1715,0.0022,9.5068
1789114420.63,32.562,31.523,35.273,30.640,29.945,30.828,29.773,30.507,30.812,30.703,30.750,31.281,30.742,30.546,31.085,0.8037,0.8100,0.8000,0.8013,0.7975,0.8013,1.5012,1.5000,1.8000,1.7963,3.3138,1.1987,1.1000,0.0050,0.8800,1.2025,1.4950,1.3744,4.7385,0.1160,0.0757,0.1663,0.1635,1.5275,0.1095,0.1431,0.0117,0.0232,0.5448,1.1655,-0.0000,0.1881,0.1714,0.0022,10.5213
1789114421.63,32.648,31.312,35.273,30.265,30.210,31.000,30.171,31.062,30.875,31.015,31.023,31.273,30.421,31.031,31.062,0.8037,0.8087,0.7988,0.8013,0.7975,0.8013,1.5025,1.5000,1.8013,1.7963,3.3150,1.2000,1.1013,0.0025,0.8775,1.2025,1.4925,1.0851,4.7393,0.1134,0.0761,0.1667,0.1627,1.5393,0.1103,0.1441,0.0126,0.0232,0.5472,1.1662,-0.0000,0.1865,0.1699,0.0022,10.2446
1789114422.63,32.546,31.203,35.273,30.250,29.953,31.039,29.781,30.828,30.359,30.976,30.890,31.351,30.601,30.656,31.351,0.8037,0.8100,0.7988,0.8013,0.7988,0.8013,1.5025,1.5012,1.8000,1.7963,3.3175,1.2000,1.1013,0.0025,0.8775,1.2025,1.4938,0.9645,4.7426,0.1130,0.0757,0.1665,0.1719,1.5303,0.1111,0.1431,0.0126,0.0232,0.5466,1.1662,-0.0000,0.1876,0.1699,0.0030,10.1277
1789114423.63,32.859,31.429,35.273,30.546,29.875,31.007,30.117,30.804,30.875,30.820,30.867,31.585,30.593,30.562,31.703,0.8037,0.8100,0.7975,0.8013,0.7988,0.8000,1.5012,1.5000,1.8013,1.7963,3.3150,1.2012,1.1013,0.0037,0.8788,1.2025,1.4938,1.3021,4.7345,0.1117,0.0761,0.1665,0.1584,1.5380,0.1110,0.1450,0.0117,0.0232,0.5466,1.1662,-0.0000,0.1878,0.1699,0.0030,10.4516
1789114424.63,32.695,31.601,35.273,30.625,30.031,30.742,29.843,30.335,30.601,30.523,30.523,31.093,30.257,30.476,31.507,0.8050,0.8087,0.7988,0.8000,0.7988,0.8000,1.5025,1.5000,1.8000,1.7963,3.3150,1.2000,1.1013,0.0025,0.8788,1.2025,1.4938,0.7245,4.7191,0.1142,0.0756,0.1665,0.1620,1.5295,0.1103,0.1431,0.0126,0.0232,0.5502,1.1668,-0.0000,0.1867,0.1699,0.0022,9.8564
1789114425.63,32.679,31.343,35.273,30.820,29.968,30.968,29.742,30.421,30.554,30.078,30.835,31.156,30.304,30.867,30.937,0.8037,0.8087,0.7988,0.8000,0.7988,0.8000,1.5025,1.5000,1.8013,1.7950,3.3150,1.2000,1.1013,0.0037,0.8775,1.2025,1.4938,0.6993,4.7352,0.1142,0.0756,0.1673,0.1608,1.5295,0.1110,0.1441,0.0126,0.0249,0.5448,1.1668,-0.0000,0.1865,0.1684,0.0030,9.8439
1789114426.63,32.804,31.765,35.273,30.492,29.648,30.796,29.859,31.187,30.890,30.718,30.531,30.859,30.539,30.953,31.421,0.8037,0.8100,0.7975,0.8013,0.7988,0.8013,1.5012,1.5000,1.8000,1.7975,3.3150,1.2000,1.1013,0.0025,0.8788,1.2025,1.4938,0.2893,4.7426,0.1109,0.0757,0.1665,0.1639,1.5290,0.1095,0.1449,0.0117,0.0232,0.5484,1.1673,-0.0000,0.1867,0.1714,0.0030,9.4440
